# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       7.055478492449e+13       1.518386266355e-25       6.568370736204e-09       1.074023075410e+22       1.406357407903e+04       1.993284239202e-10       9.922524444154e+17       3.792732670422e-09       6.818439026289e+43       8.691060917794e+32       4.552646568898e+33       1.568963547263e+43       5.229878490877e+42       1.568963547263e+43       5.229878490877e+42       1.568963547263e+43       5.229878490877e+42       3.514163029955e-08       9.925996520478e+40       1.153525566514e+44       1.153525566514e+44       3.845085221533e+43      -2.341278630083e+52       4.543302892870e-06       2.867131231126e+00 
       7.006433458242e+13       1.539718075011e-25       6.615664460696e-09       1.059143172974e+22       1.406357407903e+04       2.007237228876e-10       9.853549596975e+17       3.819281799115e-09       6.630817560821e+43       8.511074310060e+32       4.458364015836e+33       1.525790727374e+43       5.085969091248e+42       1.525790727374e+43       5.085969091248e+42       1.525790727374e+43       5.085969091248e+42       3.514163029955e-08       9.652865088749e+40       1.121784260856e+44       1.121784260856e+44       3.739280869344e+43      -2.261026999372e+52       4.634168950728e-06       2.810912971693e+00 
       6.957729352772e+13       1.561349574246e-25       6.661139195785e-09       1.044469422063e+22       1.406357407903e+04       2.021287889478e-10       9.785054217453e+17       3.846016771708e-09       6.448358833359e+43       8.334815115961e+32       4.366033997345e+33       1.483805884339e+43       4.946019614462e+42       1.483805884339e+43       4.946019614462e+42       1.483805884339e+43       4.946019614462e+42       3.514163029955e-08       9.387249353691e+40       1.090916373625e+44       1.090916373625e+44       3.636387911910e+43      -2.183526140888e+52       4.725035008585e-06       2.756856953006e+00 
       6.909363806129e+13       1.583284974415e-25       6.708432920277e-09       1.029998966582e+22       1.406357407903e+04       2.035436904705e-10       9.717034972644e+17       3.872938889110e-09       6.270920781994e+43       8.162206143018e+32       4.275616077615e+33       1.442976328862e+43       4.809921096206e+42       1.442976328862e+43       4.809921096206e+42       1.442976328862e+43       4.809921096206e+42       3.514163029955e-08       9.128942507555e+40       1.060897871160e+44       1.060897871160e+44       3.536326237029e+43      -2.108681766854e+52       4.815901066442e-06       2.704840784082e+00 
       6.861334464875e+13       1.605528545020e-25       6.755726644769e-09       1.015728990001e+22       1.406357407903e+04       2.049684963038e-10       9.649488552775e+17       3.900049461333e-09       6.098365253901e+43       7.993171797362e+32       4.187070658240e+33       1.403270271154e+43       4.677567570512e+42       1.403270271154e+43       4.677567570512e+42       1.403270271154e+43       4.677567570512e+42       3.514163029955e-08       8.877743433274e+40       1.031705381129e+44       1.031705381129e+44       3.439017936932e+43      -2.036402821380e+52       4.906767124300e-06       2.654751139932e+00 
       6.813638991932e+13       1.628084615549e-25       6.803020369262e-09       1.001656714815e+22       1.406357407903e+04       2.064032757779e-10       9.582411671077e+17       3.927349807563e-09       5.930557897776e+43       7.827638050625e+32       4.100358960871e+33       1.364656796177e+43       4.548855987257e+42       1.364656796177e+43       4.548855987257e+42       1.364656796177e+43       4.548855987257e+42       3.514163029955e-08       8.633456547877e+40       1.003316174334e+44       1.003316174334e+44       3.344387247618e+43      -1.966601369686e+52       4.997633182157e-06       2.606482937388e+00 
       6.766275066466e+13       1.650957576313e-25       6.850314093754e-09       9.877794019967e+21       1.406357407903e+04       2.078480987083e-10       9.515801063631e+17       3.954841256215e-09       5.767368059232e+43       7.665532407526e+32       4.015443010237e+33       1.327105839576e+43       4.423686131921e+42       1.327105839576e+43       4.423686131921e+42       1.327105839576e+43       4.423686131921e+42       3.514163029955e-08       8.395891650204e+40       9.757081470089e+43       9.757081470089e+43       3.252360489870e+43      -1.899192491114e+52       5.088499240014e-06       2.559938599221e+00 
       6.719240383780e+13       1.674151879302e-25       6.897607818246e-09       9.740943504671e+21       1.406357407903e+04       2.093030353993e-10       9.449653489207e+17       3.982525145008e-09       5.608668679066e+43       7.506783874113e+32       3.932285617510e+33       1.290588164271e+43       4.301960547570e+42       1.290588164271e+43       4.301960547570e+42       1.290588164271e+43       4.301960547570e+42       3.514163029955e-08       8.164863772819e+40       9.488598036120e+43       9.488598036120e+43       3.162866011884e+43      -1.834094175823e+52       5.179365297872e-06       2.515027395726e+00 
       6.672532655193e+13       1.697672039055e-25       6.946720532142e-09       9.605988965694e+21       1.406357407903e+04       2.107681566471e-10       9.383965729103e+17       4.010402821023e-09       5.454336194339e+43       7.351322926679e+32       3.850850364020e+33       1.255075337689e+43       4.183584458965e+42       1.255075337689e+43       4.183584458965e+42       1.255075337689e+43       4.183584458965e+42       3.514163029955e-08       7.940193037993e+40       9.227502400904e+43       9.227502400904e+43       3.075834133482e+43      -1.771227225005e+52       5.270231355729e-06       2.471664854420e+00 
       6.626149607938e+13       1.721522633531e-25       6.994014256634e-09       9.472904135496e+21       1.406357407903e+04       2.122435337436e-10       9.318734586994e+17       4.038475640770e-09       5.304250442161e+43       7.199081481308e+32       3.771101585308e+33       1.220539709634e+43       4.068465698780e+42       1.220539709634e+43       4.068465698780e+42       1.220539709634e+43       4.068465698780e+42       3.514163029955e-08       7.721704517652e+40       8.973591276030e+43       8.973591276030e+43       2.991197091860e+43      -1.710515154540e+52       5.361097413586e-06       2.429772229769e+00 
       6.580088985043e+13       1.745708305009e-25       7.043126970530e-09       9.341663110459e+21       1.406357407903e+04       2.137292384798e-10       9.253956888773e+17       4.066744970255e-09       5.158294566141e+43       7.049992864064e+32       3.693004355501e+33       1.186954390751e+43       3.956514635836e+42       1.186954390751e+43       3.956514635836e+42       1.186954390751e+43       3.956514635836e+42       3.514163029955e-08       7.509228097180e+40       8.726666966931e+43       8.726666966931e+43       2.908888988830e+43      -1.651884101941e+52       5.451963471443e-06       2.389276025940e+00 
       6.534348545226e+13       1.770233760986e-25       7.092239684425e-09       9.212240345842e+21       1.406357407903e+04       2.152253431492e-10       9.189629482396e+17       4.095212185047e-09       5.016354925399e+43       6.903991781786e+32       3.616524472024e+33       1.154293231594e+43       3.847644105315e+42       1.154293231594e+43       3.847644105315e+42       1.154293231594e+43       3.847644105315e+42       3.514163029955e-08       7.302598342966e+40       8.486537218956e+43       8.486537218956e+43       2.828845739508e+43      -1.595262736494e+52       5.542829529301e-06       2.350107566498e+00 
       6.488926062786e+13       1.795103775094e-25       7.143171387725e-09       9.084610650810e+21       1.406357407903e+04       2.167319205512e-10       9.125749237732e+17       4.123878670342e-09       4.878321006084e+43       6.761014293493e+32       3.541628440611e+33       1.122530802268e+43       3.741769340892e+42       1.122530802268e+43       3.741769340892e+42       1.122530802268e+43       3.741769340892e+42       3.514163029955e-08       7.101654373598e+40       8.253015067682e+43       8.253015067682e+43       2.751005022420e+43      -1.540582172476e+52       5.633695587158e-06       2.312202605748e+00 
       6.443819327494e+13       1.820323188030e-25       7.192284101620e-09       8.958749183532e+21       1.406357407903e+04       2.182490439951e-10       9.062313046407e+17       4.152745821034e-09       4.744085335330e+43       6.620997782387e+32       3.468283460648e+33       1.091642372622e+43       3.638807908741e+42       1.091642372622e+43       3.638807908741e+42       1.091642372622e+43       3.638807908741e+42       3.514163029955e-08       6.906239734604e+40       8.025918693344e+43       8.025918693344e+43       2.675306230977e+43      -1.487775885348e+52       5.724561645016e-06       2.275500977086e+00 
       6.399026144483e+13       1.845896908499e-25       7.243215804920e-09       8.834631446344e+21       1.406357407903e+04       2.197767873030e-10       8.999317821655e+17       4.181815041781e-09       4.613543397580e+43       6.483880928422e+32       3.396457410797e+33       1.061603893004e+43       3.538679643347e+42       1.061603893004e+43       3.538679643347e+42       1.061603893004e+43       3.538679643347e+42       3.514163029955e-08       6.716202276634e+40       7.805071279274e+43       7.805071279274e+43       2.601690426290e+43      -1.436779630824e+52       5.815427702873e-06       2.239946274319e+00 
       6.354544334144e+13       1.871829914166e-25       7.294147508219e-09       8.712233280981e+21       1.406357407903e+04       2.213152248142e-10       8.936760498168e+17       4.211087747073e-09       4.486593553207e+43       6.349603681457e+32       3.326118834936e+33       1.032391975528e+43       3.441306585093e+42       1.032391975528e+43       3.441306585093e+42       1.032391975528e+43       3.441306585093e+42       3.514163029955e-08       6.531394036997e+40       7.590300874224e+43       7.590300874224e+43       2.530100291276e+43      -1.387531366706e+52       5.906293760730e-06       2.205485562406e+00 
       6.310371732019e+13       1.898127252630e-25       7.345079211518e-09       8.591530863876e+21       1.406357407903e+04       2.228644313879e-10       8.874638031944e+17       4.240565361302e-09       4.363136959379e+43       6.218107234948e+32       3.257236928379e+33       1.003983875868e+43       3.346612919559e+42       1.003983875868e+43       3.346612919559e+42       1.003983875868e+43       3.346612919559e+42       3.514163029955e-08       6.351671124458e+40       7.381440258494e+43       7.381440258494e+43       2.460480086035e+43      -1.339971177410e+52       5.997159818588e-06       2.172069114491e+00 
       6.266506188699e+13       1.924794042402e-25       7.396010914817e-09       8.472500701522e+21       1.406357407903e+04       2.244244824076e-10       8.812947400143e+17       4.270249318831e-09       4.243077493099e+43       6.089334000204e+32       3.189781524388e+33       9.763574755478e+42       3.254524918493e+42       9.763574755478e+42       3.254524918493e+42       9.763574755478e+42       3.254524918493e+42       3.514163029955e-08       6.176893607207e+40       7.178326813730e+43       7.178326813730e+43       2.392775604450e+43      -1.294041201067e+52       6.088025876445e-06       2.139650172484e+00 
       6.222945569711e+13       1.951835473904e-25       7.448761607520e-09       8.355119625900e+21       1.406357407903e+04       2.259954537844e-10       8.751685600937e+17       4.300141064062e-09       4.126321676367e+43       5.963227581159e+32       3.123723080958e+33       9.494912647221e+42       3.164970882407e+42       9.494912647221e+42       3.164970882407e+42       9.494912647221e+42       3.164970882407e+42       3.514163029955e-08       6.006925403905e+40       6.980802396309e+43       6.980802396309e+43       2.326934131979e+43      -1.249685559128e+52       6.178891934302e-06       2.108184728771e+00 
       6.179687755423e+13       1.979256810476e-25       7.499693310820e-09       8.239364789967e+21       1.406357407903e+04       2.275774219609e-10       8.690849653363e+17       4.330242051510e-09       4.012778603396e+43       5.839732749673e+32       3.059032667882e+33       9.233643254256e+42       3.077881084752e+42       9.233643254256e+42       3.077881084752e+42       9.233643254256e+42       3.077881084752e+42       3.514163029955e-08       5.841634177732e+40       6.788713214215e+43       6.788713214215e+43       2.262904404617e+43      -1.206850288389e+52       6.269757992160e-06       2.077631326905e+00 
       6.136730640936e+13       2.007063389407e-25       7.552444003522e-09       8.125213663214e+21       1.406357407903e+04       2.291704639146e-10       8.630436597183e+17       4.360553745870e-09       3.902359869831e+43       5.718795421351e+32       2.995681954080e+33       8.979563152888e+42       2.993187717629e+42       8.979563152888e+42       2.993187717629e+42       8.979563152888e+42       2.993187717629e+42       3.514163029955e-08       5.680891233353e+40       6.601909707288e+43       6.601909707288e+43       2.200636568977e+43      -1.165483275329e+52       6.360624050017e-06       2.047950879378e+00 
       6.094072135984e+13       2.035260622964e-25       7.605194696225e-09       8.012644027276e+21       1.406357407903e+04       2.307746571620e-10       8.570443492734e+17       4.391077622091e-09       3.794979503924e+43       5.600362631851e+32       2.933643195192e+33       8.732474516982e+42       2.910824838994e+42       8.732474516982e+42       2.910824838994e+42       8.732474516982e+42       2.910824838994e+42       3.514163029955e-08       5.524571416712e+40       6.420246430785e+43       6.420246430785e+43       2.140082143478e+43      -1.125534192716e+52       6.451490107875e-06       2.019106500796e+00 
